Date,Open,High,Low,Close,Adj Close,Volume
2003-09-02,101.63999938964844,102.87999725341797,101.05000305175781,102.80000305175781,74.03419494628906,49419100
2003-09-03,103.02999877929688,103.69999694824219,102.77999877929688,103.36000061035156,74.43751525878906,44912400
2003-09-04,103.0999984741211,103.55000305175781,102.76000213623047,103.41000366210938,74.47351837158203,28381000
2003-09-05,102.94000244140625,103.55000305175781,102.4000015258789,102.83000183105469,74.0558090209961,31637300
2003-09-08,103.04000091552734,103.87999725341797,102.93000030517578,103.68000030517578,74.66796875,32632800
2003-09-09,103.37000274658203,103.45999908447266,102.68000030517578,103.0,74.17826080322266,35053200
2003-09-10,102.52999877929688,102.80000305175781,101.55000305175781,101.95999908447266,73.42923736572266,45904900
2003-09-11,102.0999984741211,102.76000213623047,101.83999633789062,102.26000213623047,73.64533233642578,38396300
2003-09-12,101.91000366210938,102.63999938964844,101.3499984741211,102.44999694824219,73.78215026855469,42524800
2003-09-15,102.5199966430664,102.62999725341797,101.94999694824219,102.08999633789062,73.52285766601562,21312800
2003-09-16,102.2300033569336,103.63999938964844,102.16999816894531,103.58000183105469,74.59596252441406,37892600
2003-09-17,103.4800033569336,103.79000091552734,103.05000305175781,103.37999725341797,74.45186614990234,31885800
2003-09-18,103.4000015258789,104.69999694824219,103.16999816894531,104.5999984741211,75.33052825927734,30243600
2003-09-19,104.2699966430664,104.5999984741211,103.4000015258789,103.66999816894531,74.94734191894531,34331600
2003-09-22,102.8499984741211,102.95999908447266,102.02999877929688,102.55000305175781,74.1376724243164,36677400
2003-09-23,102.58999633789062,103.29000091552734,102.36000061035156,102.94000244140625,74.41964721679688,32489200
2003-09-24,103.12000274658203,103.22000122070312,101.06999969482422,101.11000061035156,73.09661865234375,41694700
2003-09-25,101.41000366210938,101.87999725341797,100.19999694824219,100.27999877929688,72.49658203125,52673100
2003-09-26,100.44000244140625,100.66000366210938,99.8499984741211,99.94999694824219,72.25800323486328,42914700
2003-09-29,100.30000305175781,100.98999786376953,99.79000091552734,100.93000030517578,72.96649932861328,36771600
2003-09-30,100.4800033569336,100.76000213623047,99.25,99.94999694824219,72.25800323486328,70764500
2003-10-01,100.23999786376953,102.18000030517578,100.19999694824219,102.08000183105469,73.79790496826172,65797600
2003-10-02,101.93000030517578,102.55999755859375,101.62999725341797,102.44999694824219,74.06538391113281,44591500
2003-10-03,103.66999816894531,104.27999877929688,103.08000183105469,103.38999938964844,74.74494934082031,48806900
2003-10-06,103.4800033569336,103.98999786376953,103.19999694824219,103.86000061035156,75.08470153808594,20226500
2003-10-07,103.26000213623047,104.30999755859375,102.91000366210938,104.26000213623047,75.37388610839844,42602900
2003-10-08,104.33000183105469,104.38999938964844,103.41000366210938,104.0,75.18592071533203,30920800
2003-10-09,104.87999725341797,105.22000122070312,103.83000183105469,104.27999877929688,75.38837432861328,40066500
2003-10-10,104.2699966430664,104.5999984741211,103.91000366210938,104.56999969482422,75.59797668457031,22682800
2003-10-13,104.70999908447266,105.29000091552734,104.51000213623047,104.9000015258789,75.83659362792969,23825600
2003-10-14,104.80000305175781,105.43000030517578,104.36000061035156,105.2699966430664,76.10404968261719,38484400
2003-10-15,105.86000061035156,105.88999938964844,104.63999938964844,104.98999786376953,75.90167999267578,39021700
2003-10-16,104.68000030517578,105.7300033569336,104.6500015258789,105.41000366210938,76.20528411865234,32772200
2003-10-17,105.47000122070312,105.62999725341797,103.9800033569336,104.26000213623047,75.37388610839844,32790300
2003-10-20,104.44999694824219,105.04000091552734,103.94000244140625,105.04000091552734,75.93778228759766,27657000
2003-10-21,104.81999969482422,105.27999877929688,104.31999969482422,104.86000061035156,75.80766296386719,26729100
2003-10-22,104.02999877929688,104.19000244140625,103.19000244140625,103.54000091552734,74.8533935546875,33914500
2003-10-23,102.88999938964844,103.94999694824219,102.83999633789062,103.3499984741211,74.71603393554688,45830500
2003-10-24,102.83000183105469,103.58000183105469,102.18000030517578,103.58000183105469,74.88231658935547,51723600
2003-10-27,103.73999786376953,104.18000030517578,103.2699966430664,103.62999725341797,74.91844940185547,32460200
2003-10-28,103.9800033569336,105.1500015258789,103.81999969482422,105.04000091552734,75.93778228759766,34956200
2003-10-29,104.7699966430664,105.43000030517578,103.87000274658203,105.18000030517578,76.03900909423828,30955400
2003-10-30,105.79000091552734,105.97000122070312,104.80000305175781,105.4000015258789,76.19805908203125,39123100
2003-10-31,105.4000015258789,105.73999786376953,105.22000122070312,105.30000305175781,76.1257553100586,25761600
2003-11-03,105.75,106.61000061035156,105.70999908447266,105.98999786376953,76.62459564208984,37589300
2003-11-04,105.98999786376953,106.2699966430664,105.58000183105469,105.76000213623047,76.45832824707031,31421600
2003-11-05,105.48999786376953,105.97000122070312,104.9000015258789,105.83999633789062,76.51617431640625,33558800
2003-11-06,105.5999984741211,106.44000244140625,105.0999984741211,106.4000015258789,76.92098236083984,28392300
2003-11-07,106.63999938964844,106.72000122070312,105.56999969482422,105.61000061035156,76.34986114501953,31723200
2003-11-10,105.73999786376953,105.83999633789062,105.01000213623047,105.18000030517578,76.03900909423828,25530800
2003-11-11,105.08999633789062,105.33000183105469,104.80000305175781,105.1500015258789,76.0173110961914,26558600
2003-11-12,105.2300033569336,106.47000122070312,105.16000366210938,106.33000183105469,76.87040710449219,28000000
2003-11-13,106.01000213623047,106.54000091552734,105.77999877929688,106.36000061035156,76.89207458496094,29714800
2003-11-14,106.4000015258789,106.94999694824219,105.29000091552734,105.45999908447266,76.241455078125,49158500
2003-11-17,104.91000366210938,105.13999938964844,104.04000091552734,104.93000030517578,75.85826873779297,44382100
2003-11-18,105.23999786376953,105.44999694824219,103.69999694824219,103.83999633789062,75.07025146484375,41155000
2003-11-19,104.02999877929688,105.01000213623047,103.91999816894531,104.72000122070312,75.70645904541016,29827000
2003-11-20,104.0,105.23999786376953,103.75,103.77999877929688,75.02687072753906,53578700
2003-11-21,104.23999786376953,104.33000183105469,103.62000274658203,104.20999908447266,75.33775329589844,30016000
2003-11-24,104.69000244140625,105.77999877929688,104.68000030517578,105.58999633789062,76.33544158935547,28906400
2003-11-25,105.7300033569336,106.41999816894531,105.44999694824219,105.98999786376953,76.62459564208984,37580000
2003-11-26,106.41999816894531,106.44999694824219,105.38999938964844,106.37000274658203,76.89932250976562,33053600
2003-11-28,106.27999877929688,106.66000366210938,106.19999694824219,106.44999694824219,76.95716094970703,10507500
2003-12-01,106.8499984741211,107.68000030517578,106.80000305175781,107.5999984741211,77.78849029541016,38699000
2003-12-02,107.37999725341797,107.7699966430664,107.06999969482422,107.33000183105469,77.59335327148438,35352000
2003-12-03,107.6500015258789,108.08000183105469,107.06999969482422,107.16000366210938,77.47042083740234,39078600
2003-12-04,107.16999816894531,107.72000122070312,106.94000244140625,107.5999984741211,77.78849029541016,36089500
2003-12-05,107.12000274658203,107.80000305175781,106.62000274658203,106.8499984741211,77.24629974365234,28824400
2003-12-08,106.73999786376953,107.63999938964844,106.68000030517578,107.56999969482422,77.7668228149414,32482900
2003-12-09,107.9000015258789,107.93000030517578,106.54000091552734,106.73999786376953,77.16683197021484,43596100
2003-12-10,106.7699966430664,106.9800033569336,105.95999908447266,106.7300033569336,77.15955352783203,36915400
2003-12-11,106.68000030517578,108.0999984741211,106.66999816894531,107.93000030517578,78.02710723876953,45304000
2003-12-12,107.97000122070312,108.19999694824219,107.38999938964844,108.13999938964844,78.17888641357422,34142200
2003-12-15,109.16999816894531,109.2300033569336,107.4800033569336,107.5999984741211,77.78849029541016,38693400
2003-12-16,107.68000030517578,108.5,107.5199966430664,108.16000366210938,78.19337463378906,32894200
2003-12-17,108.05999755859375,108.5,107.80000305175781,108.5,78.43915557861328,23198800
2003-12-18,108.55000305175781,109.7300033569336,108.38999938964844,109.72000122070312,79.3211669921875,29353100
2003-12-19,109.30000305175781,109.37000274658203,108.58000183105469,108.9000015258789,79.10033416748047,41465100
2003-12-22,108.79000091552734,109.66000366210938,108.77999877929688,109.66000366210938,79.65238189697266,27611300
2003-12-23,109.4800033569336,109.94999694824219,109.37999725341797,109.7300033569336,79.7032470703125,24741200
2003-12-24,109.5199966430664,109.87999725341797,109.43000030517578,109.62000274658203,79.62332916259766,8055800
2003-12-26,109.70999908447266,110.08000183105469,109.62999725341797,109.69999694824219,79.68142700195312,8308400
2003-12-29,110.0999984741211,111.2699966430664,109.77999877929688,111.16000366210938,80.74190521240234,22483700
2003-12-30,111.08999633789062,111.2699966430664,110.8499984741211,111.18000030517578,80.75642395019531,19559500
2003-12-31,111.22000122070312,111.5199966430664,110.83999633789062,111.27999877929688,80.82908630371094,31501800
2004-01-02,111.73999786376953,112.19000244140625,110.7300033569336,111.2300033569336,80.79275512695312,38072300
2004-01-05,111.69000244140625,112.5199966430664,111.58999633789062,112.44000244140625,81.67164611816406,27959800
2004-01-06,112.16000366210938,112.7300033569336,112.0,112.55000305175781,81.75157165527344,20472800
2004-01-07,112.38999938964844,113.05999755859375,111.88999938964844,112.93000030517578,82.0275650024414,30170400
2004-01-08,113.25,113.41000366210938,112.7699966430664,113.37999725341797,82.35444641113281,36438400
2004-01-09,112.83000183105469,113.5,112.2699966430664,112.38999938964844,81.63533020019531,54084300
2004-01-12,112.55000305175781,113.25,112.36000061035156,113.22000122070312,82.23819732666016,31564100
2004-01-13,113.08999633789062,113.2300033569336,111.76000213623047,112.55999755859375,81.7587890625,54239700
2004-01-14,112.76000213623047,113.66000366210938,112.66999816894531,113.5,82.44158172607422,30112800
2004-01-15,113.56999969482422,114.05999755859375,112.58000183105469,113.77999877929688,82.64495849609375,38408700
2004-01-16,114.04000091552734,114.30999755859375,113.62999725341797,114.2300033569336,82.97180938720703,31922700
2004-01-20,114.52999877929688,114.6500015258789,113.81999969482422,114.19999694824219,82.95004272460938,29863000
2004-01-21,114.12999725341797,115.30000305175781,113.72000122070312,115.0999984741211,83.60374450683594,30725000
2004-01-22,115.13999938964844,115.37999725341797,114.58000183105469,114.80000305175781,83.3858413696289,29888500
2004-01-23,115.0,115.37000274658203,113.94999694824219,114.43000030517578,83.11711120605469,44245300
2004-01-26,114.38999938964844,115.93000030517578,114.37999725341797,115.87000274658203,84.16304779052734,30460600
2004-01-27,115.75,116.5,114.6500015258789,114.68000030517578,83.2986831665039,35322800
2004-01-28,114.9800033569336,115.27999877929688,112.94000244140625,113.37000274658203,82.34719848632812,52621300
2004-01-29,113.55999755859375,113.8499984741211,112.55999755859375,113.4800033569336,82.42704772949219,60117100
2004-01-30,113.5199966430664,113.72000122070312,113.08999633789062,113.4800033569336,82.42704772949219,30984400
2004-02-02,113.69999694824219,114.68000030517578,113.12000274658203,113.97000122070312,82.78300476074219,38832400
2004-02-03,113.73999786376953,114.13999938964844,113.44000244140625,113.77999877929688,82.64495849609375,25093500
2004-02-04,113.19000244140625,113.7300033569336,112.79000091552734,112.8499984741211,81.96946716308594,39332600
2004-02-05,113.16999816894531,113.54000091552734,112.77999877929688,113.18000030517578,82.20917510986328,37226800
2004-02-06,113.41999816894531,114.69999694824219,113.19999694824219,114.44999694824219,83.13165283203125,37216000
2004-02-09,114.66999816894531,114.87000274658203,114.29000091552734,114.4800033569336,83.1534194946289,24851300
2004-02-10,114.27999877929688,115.13999938964844,114.26000213623047,114.8499984741211,83.42218017578125,27908100
2004-02-11,114.8499984741211,116.38999938964844,114.16999816894531,116.06999969482422,84.30831909179688,42965700
2004-02-12,115.97000122070312,116.2699966430664,115.58000183105469,115.6500015258789,84.00325012207031,27814700
2004-02-13,115.81999969482422,116.19999694824219,114.75,115.12999725341797,83.62557220458984,44739900
2004-02-17,115.8499984741211,116.43000030517578,115.7699966430664,116.16999816894531,84.38095092773438,23984300
2004-02-18,116.19999694824219,116.5999984741211,115.3499984741211,115.66000366210938,84.01052856445312,28618000
2004-02-19,116.33000183105469,116.38999938964844,115.05999755859375,115.2300033569336,83.69820404052734,51146200
2004-02-20,115.4800033569336,115.55999755859375,114.31999969482422,114.87999725341797,83.4439697265625,46728800
2004-02-23,115.22000122070312,115.26000213623047,114.16999816894531,114.58999633789062,83.23332214355469,36357000
2004-02-24,114.2699966430664,114.98999786376953,113.02999877929688,114.38999938964844,83.08804321289062,43953000
2004-02-25,114.45999908447266,115.05999755859375,114.31999969482422,114.87000274658203,83.43672180175781,31213600
2004-02-26,114.61000061035156,115.29000091552734,114.33999633789062,114.94000244140625,83.4875717163086,29683000
2004-02-27,115.19000244140625,115.73999786376953,114.62999725341797,115.0199966430664,83.54562377929688,39312000
2004-03-01,115.43000030517578,116.33999633789062,115.25,116.16000366210938,84.37371063232422,33130800
2004-03-02,115.94000244140625,116.97000122070312,115.2300033569336,115.4800033569336,83.87979888916016,38556400
2004-03-03,115.25,115.87000274658203,114.91999816894531,115.69000244140625,84.03231048583984,31346200
2004-03-04,115.72000122070312,116.0999984741211,115.5199966430664,115.98999786376953,84.250244140625,21060000
2004-03-05,115.41999816894531,116.94999694824219,115.27999877929688,116.37999725341797,84.53350830078125,55905600
2004-03-08,116.33999633789062,116.62000274658203,114.91000366210938,114.95999908447266,83.5020523071289,39281600
2004-03-09,115.0999984741211,115.20999908447266,114.23999786376953,114.5,83.16793060302734,39746100
2004-03-10,114.72000122070312,114.7699966430664,112.55999755859375,112.58000183105469,81.77334594726562,67671800
2004-03-11,112.4000015258789,113.2699966430664,111.0999984741211,111.12000274658203,80.71288299560547,89134800
2004-03-12,111.7300033569336,112.70999908447266,111.58000183105469,112.58000183105469,81.77334594726562,54012200
2004-03-15,112.2699966430664,112.3499984741211,110.9000015258789,111.19999694824219,80.7709732055664,57677200
2004-03-16,111.77999877929688,112.05999755859375,110.83999633789062,111.79000091552734,81.19952392578125,59832600
2004-03-17,112.18000030517578,113.26000213623047,112.0999984741211,113.04000091552734,82.10746002197266,41607300
2004-03-18,112.69999694824219,113.2699966430664,111.93000030517578,113.06999969482422,82.12924194335938,60014300
2004-03-19,112.41000366210938,112.56999969482422,111.04000091552734,111.05999755859375,80.9520492553711,48636200
2004-03-22,110.54000091552734,110.56999969482422,109.0999984741211,109.6500015258789,79.9242935180664,62752100
2004-03-23,110.25,110.4000015258789,109.36000061035156,109.45999908447266,79.78582000732422,54080200
2004-03-24,109.58000183105469,110.13999938964844,108.8499984741211,109.55000305175781,79.85142517089844,51584300
2004-03-25,110.08000183105469,111.30000305175781,109.79000091552734,111.0,80.90834045410156,49873600
2004-03-26,110.95999908447266,111.79000091552734,110.80000305175781,111.02999877929688,80.93021392822266,37409500
2004-03-29,111.62999725341797,112.73999786376953,111.58000183105469,112.58999633789062,82.06729888916016,44113600
2004-03-30,112.30000305175781,113.06999969482422,112.22000122070312,112.97000122070312,82.34429168701172,39059900
2004-03-31,112.98999786376953,113.4000015258789,112.37999725341797,113.0999984741211,82.43905639648438,48517600
2004-04-01,113.06999969482422,113.87000274658203,113.05000305175781,113.77999877929688,82.93468475341797,45103800
2004-04-02,114.80999755859375,114.83999633789062,113.9000015258789,114.63999938964844,83.56156158447266,50987700
2004-04-05,114.45999908447266,115.37999725341797,114.44000244140625,115.2699966430664,84.0207748413086,30251800
2004-04-06,114.83000183105469,115.18000030517578,114.62000274658203,114.9000015258789,83.7510757446289,28420900
2004-04-07,114.94999694824219,114.9800033569336,114.11000061035156,114.62999725341797,83.55426025390625,45890500
2004-04-08,115.41000366210938,115.41000366210938,113.73999786376953,114.37000274658203,83.36475372314453,46929700
2004-04-12,114.58000183105469,115.08000183105469,114.56999969482422,114.81999969482422,83.69275665283203,23085200
2004-04-13,115.26000213623047,115.30000305175781,113.0199966430664,113.20999908447266,82.51921844482422,56210300
2004-04-14,112.61000061035156,113.63999938964844,112.55000305175781,113.38999938964844,82.65044403076172,62322300
2004-04-15,113.44999694824219,113.77999877929688,112.36000061035156,112.95999908447266,82.3370132446289,61602500
2004-04-16,113.37999725341797,114.05000305175781,112.9800033569336,113.83000183105469,82.97114562988281,47059200
2004-04-19,113.55000305175781,113.98999786376953,113.2699966430664,113.83000183105469,82.97114562988281,28277600
2004-04-20,114.08000183105469,114.31999969482422,111.77999877929688,111.91999816894531,81.5789566040039,53299400
2004-04-21,112.19999694824219,112.94999694824219,111.87000274658203,112.66999816894531,82.12561798095703,50177300
2004-04-22,112.4800033569336,114.66999816894531,112.44000244140625,114.25,83.27731323242188,62071500
2004-04-23,114.41999816894531,114.56999969482422,113.79000091552734,114.36000061035156,83.35748291015625,29395700
2004-04-26,114.5,114.94000244140625,113.5999984741211,114.19999694824219,83.24083709716797,35515200
2004-04-27,114.2300033569336,115.12000274658203,113.95999908447266,114.30000305175781,83.31373596191406,43485500
2004-04-28,113.88999938964844,114.01000213623047,112.5,112.81999969482422,82.2349624633789,50165800
2004-04-29,112.72000122070312,113.31999969482422,111.16000366210938,111.83000183105469,81.51333618164062,69687600
2004-04-30,112.16999816894531,112.37999725341797,110.9000015258789,110.95999908447266,80.87920379638672,48681400
2004-05-03,111.37000274658203,112.29000091552734,111.3499984741211,112.1500015258789,81.74657440185547,33758000
2004-05-04,112.25,113.26000213623047,111.66000366210938,112.05999755859375,81.68099212646484,51185100
2004-05-05,112.41000366210938,112.95999908447266,112.16000366210938,112.77999877929688,82.20577239990234,34405000
2004-05-06,112.0199966430664,112.58999633789062,111.0,111.80999755859375,81.49877166748047,54997000
2004-05-07,111.22000122070312,112.2300033569336,109.95999908447266,109.95999908447266,80.15027618408203,60950000
2004-05-10,109.44000244140625,109.75,108.36000061035156,108.83000183105469,79.32662963867188,75279400
2004-05-11,109.45999908447266,110.05000305175781,109.33000183105469,109.75,79.9971923828125,48300600
2004-05-12,109.56999969482422,110.54000091552734,108.05999755859375,110.44999694824219,80.50745391845703,90830500
2004-05-13,109.76000213623047,110.80999755859375,109.62999725341797,109.98999786376953,80.17213439941406,57393700
2004-05-14,109.94999694824219,110.73999786376953,109.2699966430664,110.04000091552734,80.20858001708984,54123100
2004-05-17,108.88999938964844,109.5,108.41000366210938,109.0999984741211,79.52342224121094,55020400
2004-05-18,109.48999786376953,109.94000244140625,109.33000183105469,109.6500015258789,79.9242935180664,30193100
2004-05-19,110.5,111.18000030517578,109.1500015258789,109.2699966430664,79.64732360839844,54804100
2004-05-20,109.44999694824219,109.87000274658203,109.04000091552734,109.62000274658203,79.90247344970703,38082900
2004-05-21,109.97000122070312,110.55000305175781,109.47000122070312,109.80999755859375,80.0409927368164,47480400
2004-05-24,110.52999877929688,110.76000213623047,109.68000030517578,110.2699966430664,80.37625122070312,40961500
2004-05-25,109.9000015258789,111.9800033569336,109.5999984741211,111.8499984741211,81.52790832519531,48668000
2004-05-26,111.66000366210938,112.29000091552734,111.51000213623047,112.23999786376953,81.81218719482422,35977000
2004-05-27,112.54000091552734,113.02999877929688,112.05999755859375,112.87000274658203,82.27140045166016,45306900
2004-05-28,112.7300033569336,112.87999725341797,112.36000061035156,112.86000061035156,82.26409912109375,23367200
2004-06-01,112.45999908447266,112.86000061035156,111.87000274658203,112.70999908447266,82.15478515625,41044700
2004-06-02,113.02999877929688,113.4800033569336,112.45999908447266,113.12999725341797,82.46090698242188,39774200
2004-06-03,112.80999755859375,113.19000244140625,112.06999969482422,112.08999633789062,81.7028579711914,38688300
2004-06-04,112.9800033569336,113.58000183105469,112.70999908447266,112.9800033569336,82.35160064697266,32739500
2004-06-07,113.43000030517578,114.80999755859375,113.41999816894531,114.69999694824219,83.60530090332031,31643800
2004-06-08,114.37000274658203,114.91999816894531,114.16999816894531,114.86000061035156,83.72190856933594,32846500
2004-06-09,114.51000213623047,114.69999694824219,113.72000122070312,113.79000091552734,82.94197845458984,36737600
2004-06-10,114.04000091552734,114.3499984741211,113.93000030517578,114.3499984741211,83.35015106201172,21711000
2004-06-14,113.81999969482422,113.8499984741211,112.87000274658203,113.22000122070312,82.52652740478516,34633000
2004-06-15,113.9000015258789,114.44999694824219,113.51000213623047,114.0199966430664,83.10963439941406,37445000
2004-06-16,114.0,114.19999694824219,113.69999694824219,114.0,83.09508514404297,26633400
2004-06-17,113.8499984741211,114.06999969482422,113.33000183105469,113.83000183105469,82.97114562988281,28402400
2004-06-18,113.2699966430664,114.22000122070312,113.18000030517578,113.62999725341797,83.12770080566406,31799800
2004-06-21,113.75,114.13999938964844,113.12999725341797,113.19999694824219,82.81311798095703,25284000
2004-06-22,113.12999725341797,113.87999725341797,112.66999816894531,113.7699966430664,83.2301254272461,37334000
2004-06-23,113.61000061035156,114.83999633789062,113.41999816894531,114.75,83.9470443725586,35580000
2004-06-24,114.55999755859375,114.93000030517578,114.26000213623047,114.38999938964844,83.68370819091797,35272100
2004-06-25,114.41000366210938,114.94000244140625,113.68000030517578,113.83999633789062,83.28131103515625,32837900
2004-06-28,114.5199966430664,114.61000061035156,113.41000366210938,113.44999694824219,82.99602508544922,40824500
2004-06-29,113.52999877929688,114.16999816894531,113.41999816894531,113.91999816894531,83.33984375,28418100
2004-06-30,114.06999969482422,114.79000091552734,113.6500015258789,114.52999877929688,83.7861099243164,52230600
2004-07-01,114.25,114.4000015258789,112.58000183105469,112.94000244140625,82.62291717529297,57734700
2004-07-02,113.16000366210938,113.29000091552734,112.5999984741211,112.87999725341797,82.57901000976562,34615100
2004-07-06,112.37000274658203,112.44999694824219,111.62999725341797,111.88999938964844,81.85476684570312,38698200
2004-07-07,111.80999755859375,112.56999969482422,111.75,112.22000122070312,82.09618377685547,29839800
2004-07-08,111.80999755859375,112.31999969482422,111.19999694824219,111.44000244140625,81.52560424804688,45291100
2004-07-09,111.72000122070312,111.94000244140625,111.37999725341797,111.7300033569336,81.73771667480469,27412900
2004-07-12,111.5199966430664,112.04000091552734,111.0,111.77999877929688,81.7742919921875,35691300
2004-07-13,111.91999816894531,112.0199966430664,111.5999984741211,111.86000061035156,81.83284759521484,26752000
2004-07-14,111.26000213623047,112.38999938964844,111.12000274658203,111.5199966430664,81.58407592773438,54089400
2004-07-15,111.73999786376953,111.91000366210938,110.69999694824219,110.80000305175781,81.0573959350586,38403500
2004-07-16,111.56999969482422,111.66999816894531,110.44000244140625,110.70999908447266,80.99152374267578,40871200
2004-07-19,110.75,110.95999908447266,109.98999786376953,110.23999786376953,80.647705078125,39592800
2004-07-20,110.52999877929688,111.9000015258789,110.25,111.63999938964844,81.671875,46679800
2004-07-21,111.81999969482422,112.05999755859375,109.44999694824219,109.58000183105469,80.1648941040039,56241100
2004-07-22,109.36000061035156,110.38999938964844,108.7699966430664,109.87999725341797,80.38433837890625,72477100
2004-07-23,109.62000274658203,109.70999908447266,108.69000244140625,108.95999908447266,79.71131896972656,49610500
2004-07-26,109.19000244140625,109.43000030517578,108.20999908447266,108.75,79.55767059326172,49679100
2004-07-27,109.05000305175781,110.11000061035156,108.97000122070312,109.7699966430664,80.30384063720703,51295100
2004-07-28,109.55000305175781,110.37000274658203,108.58999633789062,110.0999984741211,80.54528045654297,65862300
2004-07-29,110.54000091552734,110.87000274658203,110.0,110.56999969482422,80.88910675048828,52200500
2004-07-30,110.31999969482422,110.9000015258789,110.0999984741211,110.83999633789062,81.08661651611328,41581700
2004-08-02,110.19000244140625,111.36000061035156,110.05000305175781,111.06999969482422,81.2549057006836,38263100
2004-08-03,110.93000030517578,111.05999755859375,110.16000366210938,110.20999908447266,80.62574005126953,40948800
2004-08-04,109.88999938964844,110.75,109.63999938964844,110.19999694824219,80.61841583251953,40763200
2004-08-05,110.29000091552734,110.37999725341797,108.2699966430664,108.4000015258789,79.30164337158203,50772000
2004-08-06,107.62999725341797,107.95999908447266,106.62000274658203,106.8499984741211,78.16768646240234,74729000
2004-08-09,107.0199966430664,107.4800033569336,106.87000274658203,107.0,78.27745056152344,37476300
2004-08-10,107.30999755859375,108.41000366210938,107.26000213623047,108.37999725341797,79.28697204589844,55870600
2004-08-11,107.68000030517578,108.33000183105469,107.0999984741211,108.16000366210938,79.12602996826172,52933200
2004-08-12,107.68000030517578,107.94999694824219,106.62999725341797,106.9800033569336,78.26280212402344,50015900
2004-08-13,107.0999984741211,107.3499984741211,106.58999633789062,107.19000244140625,78.41641998291016,41634700
2004-08-16,107.13999938964844,108.63999938964844,107.0999984741211,108.30000305175781,79.22845458984375,45731900
2004-08-17,108.75,109.27999877929688,108.52999877929688,108.91000366210938,79.6747055053711,40701600
2004-08-18,108.5199966430664,110.16999816894531,108.48999786376953,110.02999877929688,80.49407958984375,43165400
2004-08-19,109.80999755859375,110.0199966430664,109.18000030517578,109.70999908447266,80.25996398925781,39881600
2004-08-20,109.61000061035156,110.62999725341797,109.51000213623047,110.4800033569336,80.82324981689453,44870900
2004-08-23,110.55000305175781,110.7699966430664,110.05000305175781,110.19999694824219,80.61841583251953,33745100
2004-08-24,110.63999938964844,110.7300033569336,109.8499984741211,110.3499984741211,80.7281723022461,30453100
2004-08-25,110.33000183105469,111.2699966430664,109.9000015258789,111.0999984741211,81.2768325805664,38551400
2004-08-26,110.95999908447266,111.30999755859375,110.8499984741211,111.0999984741211,81.2768325805664,26629500
2004-08-27,111.19999694824219,111.62999725341797,111.05000305175781,111.44999694824219,81.53289031982422,24902900
2004-08-30,111.22000122070312,111.33999633789062,110.44999694824219,110.52999877929688,80.85984802246094,26726500
2004-08-31,110.66000366210938,111.16000366210938,110.0999984741211,111.11000061035156,81.2841567993164,44125300
2004-09-01,110.94999694824219,111.63999938964844,110.4800033569336,111.31999969482422,81.43778228759766,52778300
2004-09-02,111.23999786376953,112.69999694824219,111.23999786376953,112.58000183105469,82.35957336425781,42736600
2004-09-03,112.33000183105469,112.81999969482422,112.01000213623047,112.12000274658203,82.02302551269531,30480500
2004-09-07,112.54000091552734,113.12999725341797,112.31999969482422,112.86000061035156,82.56439971923828,37338800
2004-09-08,112.62000274658203,113.05999755859375,112.30999755859375,112.58000183105469,82.35957336425781,32963100
